Vendor,GRAPHTEC Corporation,,,,,,,,,,,,
Model,GL240,,,,,,,,,,,,
Version,Ver1.52  ,,,,,,,,,,,,
MaxChannel,10,,,,,,,,,,,,
WLStartCH,10,,,,,,,,,,,,
MaxLogicChannel,4,,,,,,,,,,,,
Logic/Pulse,Off,Off,,,,,,,,,,,
TempUnit,C,,,,,,,,,,,,
Sampling interval,1s,,,,,,,,,,,,
Total data points,3636,,,,,,,,,,,,
Trigger,0,,,,,,,,,,,,
Start time,2021-12-01,16:12:12,,,,,,,,,,,
End time,2021-12-01,17:12:47,,,,,,,,,,,
Trigger time,2021-12-01,16:12:12,,,,,,,,,,,
AMP settings,,,,,,,,,,,,,
CH,Signal name,Amp,Input,Range,Temperature Range,Filter,Span,,Unit,Color,,,Line Width
CH1, CH 1,M,TEMP,TC_K,2000degC,2,200,0,[degC],28,5,6,0
CH2, CH 2,M,TEMP,TC_K,2000degC,2,200,0,[degC],0,13,23,0
CH3, CH 3,M,TEMP,TC_K,2000degC,2,2000,-200,[degC],9,22,8,0
CH4, CH 4,M,TEMP,TC_K,2000degC,2,2000,-200,[degC],21,0,21,0
Calc settings,,,,,,,,,,,,,
CH,Left term,Operator,Right term,Scaling,Span,,Unit,,,,,,
Data,,,,,,,,,,,,,
Number,Date&Time,ms,CH1,CH2,CH3,CH4,Alarm1-10,AlarmOut,,,,,
NO.,Time,ms,degC,degC,degC,degC,A1234567890,AO1234,,,,,
893,2021-12-01 16:27,0,39.6,31.8,28.4,16.7,LLLLLLLLLL,LLLL,,,,,
894,2021-12-01 16:27,0,39.6,31.8,28.5,16.7,LLLLLLLLLL,LLLL,,,,,
895,2021-12-01 16:27,0,39.7,31.8,28.5,16.7,LLLLLLLLLL,LLLL,,,,,
896,2021-12-01 16:27,0,39.7,31.8,28.5,16.7,LLLLLLLLLL,LLLL,,,,,
897,2021-12-01 16:27,0,39.8,31.9,28.5,16.7,LLLLLLLLLL,LLLL,,,,,
898,2021-12-01 16:27,0,39.8,31.9,28.5,16.7,LLLLLLLLLL,LLLL,,,,,
899,2021-12-01 16:27,0,39.8,31.9,28.5,16.7,LLLLLLLLLL,LLLL,,,,,
900,2021-12-01 16:27,0,39.8,31.9,28.5,16.7,LLLLLLLLLL,LLLL,,,,,
901,2021-12-01 16:27,0,39.8,31.9,28.5,16.8,LLLLLLLLLL,LLLL,,,,,
902,2021-12-01 16:27,0,39.8,31.9,28.5,16.8,LLLLLLLLLL,LLLL,,,,,
903,2021-12-01 16:27,0,39.8,31.9,28.5,16.7,LLLLLLLLLL,LLLL,,,,,
904,2021-12-01 16:27,0,39.8,31.9,28.5,16.7,LLLLLLLLLL,LLLL,,,,,
905,2021-12-01 16:27,0,39.9,31.9,28.5,16.7,LLLLLLLLLL,LLLL,,,,,
906,2021-12-01 16:27,0,39.9,31.9,28.5,16.8,LLLLLLLLLL,LLLL,,,,,
907,2021-12-01 16:27,0,39.9,31.9,28.5,16.7,LLLLLLLLLL,LLLL,,,,,
908,2021-12-01 16:27,0,39.9,31.9,28.5,16.7,LLLLLLLLLL,LLLL,,,,,
909,2021-12-01 16:27,0,39.9,31.9,28.5,16.7,LLLLLLLLLL,LLLL,,,,,
910,2021-12-01 16:27,0,39.9,31.9,28.5,16.7,LLLLLLLLLL,LLLL,,,,,
911,2021-12-01 16:27,0,39.9,31.9,28.5,16.7,LLLLLLLLLL,LLLL,,,,,
912,2021-12-01 16:27,0,39.9,31.9,28.6,16.7,LLLLLLLLLL,LLLL,,,,,
913,2021-12-01 16:27,0,39.9,31.9,28.6,16.7,LLLLLLLLLL,LLLL,,,,,
914,2021-12-01 16:27,0,39.9,31.9,28.5,16.7,LLLLLLLLLL,LLLL,,,,,
915,2021-12-01 16:27,0,40,32,28.6,16.7,LLLLLLLLLL,LLLL,,,,,
916,2021-12-01 16:27,0,40,32,28.6,16.7,LLLLLLLLLL,LLLL,,,,,
917,2021-12-01 16:27,0,40,32,28.6,16.6,LLLLLLLLLL,LLLL,,,,,
918,2021-12-01 16:27,0,40,32.1,28.6,16.6,LLLLLLLLLL,LLLL,,,,,
919,2021-12-01 16:27,0,40,32.1,28.6,16.6,LLLLLLLLLL,LLLL,,,,,
920,2021-12-01 16:27,0,40,32.1,28.6,16.7,LLLLLLLLLL,LLLL,,,,,
921,2021-12-01 16:27,0,40,32.1,28.6,16.7,LLLLLLLLLL,LLLL,,,,,
922,2021-12-01 16:27,0,40,32.1,28.6,16.6,LLLLLLLLLL,LLLL,,,,,
923,2021-12-01 16:27,0,40,32.1,28.6,16.6,LLLLLLLLLL,LLLL,,,,,
924,2021-12-01 16:27,0,40,32.1,28.6,16.7,LLLLLLLLLL,LLLL,,,,,
925,2021-12-01 16:27,0,40.1,32.1,28.6,16.7,LLLLLLLLLL,LLLL,,,,,
926,2021-12-01 16:27,0,40.1,32.1,28.6,16.7,LLLLLLLLLL,LLLL,,,,,
927,2021-12-01 16:27,0,40,32.1,28.6,16.7,LLLLLLLLLL,LLLL,,,,,
928,2021-12-01 16:27,0,40,32.1,28.7,16.7,LLLLLLLLLL,LLLL,,,,,
929,2021-12-01 16:27,0,40,32.1,28.7,16.7,LLLLLLLLLL,LLLL,,,,,
930,2021-12-01 16:27,0,40,32.1,28.7,16.7,LLLLLLLLLL,LLLL,,,,,
931,2021-12-01 16:27,0,40,32,28.7,16.7,LLLLLLLLLL,LLLL,,,,,
932,2021-12-01 16:27,0,40,32,28.6,16.7,LLLLLLLLLL,LLLL,,,,,
933,2021-12-01 16:27,0,39.9,32,28.6,16.7,LLLLLLLLLL,LLLL,,,,,
934,2021-12-01 16:27,0,39.9,32,28.7,16.7,LLLLLLLLLL,LLLL,,,,,
935,2021-12-01 16:27,0,39.9,32,28.7,16.7,LLLLLLLLLL,LLLL,,,,,
936,2021-12-01 16:27,0,39.9,31.9,28.7,16.7,LLLLLLLLLL,LLLL,,,,,
937,2021-12-01 16:27,0,39.9,31.9,28.7,16.7,LLLLLLLLLL,LLLL,,,,,
938,2021-12-01 16:27,0,39.9,31.9,28.7,16.7,LLLLLLLLLL,LLLL,,,,,
939,2021-12-01 16:27,0,39.9,31.9,28.7,16.7,LLLLLLLLLL,LLLL,,,,,
940,2021-12-01 16:27,0,39.9,31.9,28.7,16.7,LLLLLLLLLL,LLLL,,,,,
941,2021-12-01 16:27,0,39.9,31.9,28.7,16.8,LLLLLLLLLL,LLLL,,,,,
942,2021-12-01 16:27,0,39.9,31.9,28.7,16.8,LLLLLLLLLL,LLLL,,,,,
943,2021-12-01 16:27,0,39.9,31.9,28.7,16.8,LLLLLLLLLL,LLLL,,,,,
944,2021-12-01 16:27,0,40,32,28.7,16.8,LLLLLLLLLL,LLLL,,,,,
945,2021-12-01 16:27,0,40,32,28.7,16.8,LLLLLLLLLL,LLLL,,,,,
946,2021-12-01 16:27,0,39.9,32,28.7,16.9,LLLLLLLLLL,LLLL,,,,,
947,2021-12-01 16:27,0,40,32,28.7,16.8,LLLLLLLLLL,LLLL,,,,,
948,2021-12-01 16:27,0,40,32.1,28.7,16.8,LLLLLLLLLL,LLLL,,,,,
949,2021-12-01 16:28,0,40,32.1,28.7,16.7,LLLLLLLLLL,LLLL,,,,,
950,2021-12-01 16:28,0,40,32.1,28.7,16.7,LLLLLLLLLL,LLLL,,,,,
951,2021-12-01 16:28,0,40.1,32.1,28.7,16.7,LLLLLLLLLL,LLLL,,,,,
952,2021-12-01 16:28,0,40.1,32.1,28.8,16.8,LLLLLLLLLL,LLLL,,,,,
953,2021-12-01 16:28,0,40.1,32.1,28.8,16.8,LLLLLLLLLL,LLLL,,,,,
954,2021-12-01 16:28,0,40.2,32.2,28.8,16.7,LLLLLLLLLL,LLLL,,,,,
955,2021-12-01 16:28,0,40.2,32.2,28.8,16.7,LLLLLLLLLL,LLLL,,,,,
956,2021-12-01 16:28,0,40.3,32.2,28.8,16.8,LLLLLLLLLL,LLLL,,,,,
957,2021-12-01 16:28,0,40.3,32.2,28.8,16.7,LLLLLLLLLL,LLLL,,,,,
958,2021-12-01 16:28,0,40.3,32.3,28.8,16.7,LLLLLLLLLL,LLLL,,,,,
959,2021-12-01 16:28,0,40.3,32.3,28.8,16.7,LLLLLLLLLL,LLLL,,,,,
960,2021-12-01 16:28,0,40.3,32.3,28.8,16.7,LLLLLLLLLL,LLLL,,,,,
961,2021-12-01 16:28,0,40.4,32.3,28.8,16.7,LLLLLLLLLL,LLLL,,,,,
962,2021-12-01 16:28,0,40.4,32.3,28.8,16.7,LLLLLLLLLL,LLLL,,,,,
963,2021-12-01 16:28,0,40.4,32.3,28.8,16.7,LLLLLLLLLL,LLLL,,,,,
964,2021-12-01 16:28,0,40.4,32.3,28.8,16.7,LLLLLLLLLL,LLLL,,,,,
965,2021-12-01 16:28,0,40.4,32.3,28.8,16.7,LLLLLLLLLL,LLLL,,,,,
966,2021-12-01 16:28,0,40.4,32.3,28.8,16.7,LLLLLLLLLL,LLLL,,,,,
967,2021-12-01 16:28,0,40.4,32.3,28.8,16.7,LLLLLLLLLL,LLLL,,,,,
968,2021-12-01 16:28,0,40.4,32.3,28.8,16.7,LLLLLLLLLL,LLLL,,,,,
969,2021-12-01 16:28,0,40.4,32.3,28.8,16.7,LLLLLLLLLL,LLLL,,,,,
970,2021-12-01 16:28,0,40.4,32.3,28.8,16.7,LLLLLLLLLL,LLLL,,,,,
971,2021-12-01 16:28,0,40.4,32.3,28.8,16.7,LLLLLLLLLL,LLLL,,,,,
972,2021-12-01 16:28,0,40.4,32.3,28.8,16.6,LLLLLLLLLL,LLLL,,,,,
973,2021-12-01 16:28,0,40.4,32.3,28.9,16.6,LLLLLLLLLL,LLLL,,,,,
974,2021-12-01 16:28,0,40.4,32.3,28.9,16.6,LLLLLLLLLL,LLLL,,,,,
975,2021-12-01 16:28,0,40.4,32.3,28.9,16.7,LLLLLLLLLL,LLLL,,,,,
976,2021-12-01 16:28,0,40.4,32.3,28.9,16.7,LLLLLLLLLL,LLLL,,,,,
977,2021-12-01 16:28,0,40.4,32.3,28.9,16.7,LLLLLLLLLL,LLLL,,,,,
978,2021-12-01 16:28,0,40.4,32.3,28.9,16.7,LLLLLLLLLL,LLLL,,,,,
979,2021-12-01 16:28,0,40.4,32.4,28.9,16.7,LLLLLLLLLL,LLLL,,,,,
980,2021-12-01 16:28,0,40.4,32.4,28.9,16.7,LLLLLLLLLL,LLLL,,,,,
981,2021-12-01 16:28,0,40.4,32.3,28.9,16.7,LLLLLLLLLL,LLLL,,,,,
982,2021-12-01 16:28,0,40.4,32.3,28.9,16.8,LLLLLLLLLL,LLLL,,,,,
983,2021-12-01 16:28,0,40.4,32.3,28.9,16.9,LLLLLLLLLL,LLLL,,,,,
984,2021-12-01 16:28,0,40.4,32.3,28.9,16.9,LLLLLLLLLL,LLLL,,,,,
985,2021-12-01 16:28,0,40.4,32.3,28.9,16.8,LLLLLLLLLL,LLLL,,,,,
986,2021-12-01 16:28,0,40.4,32.3,28.9,16.8,LLLLLLLLLL,LLLL,,,,,
987,2021-12-01 16:28,0,40.4,32.3,28.9,16.8,LLLLLLLLLL,LLLL,,,,,
988,2021-12-01 16:28,0,40.4,32.3,29,16.8,LLLLLLLLLL,LLLL,,,,,
989,2021-12-01 16:28,0,40.4,32.3,29,16.8,LLLLLLLLLL,LLLL,,,,,
990,2021-12-01 16:28,0,40.4,32.3,28.9,16.8,LLLLLLLLLL,LLLL,,,,,
991,2021-12-01 16:28,0,40.4,32.3,28.9,16.8,LLLLLLLLLL,LLLL,,,,,
992,2021-12-01 16:28,0,40.4,32.3,28.9,16.8,LLLLLLLLLL,LLLL,,,,,
993,2021-12-01 16:28,0,40.4,32.3,28.9,16.8,LLLLLLLLLL,LLLL,,,,,
994,2021-12-01 16:28,0,40.3,32.3,28.9,16.8,LLLLLLLLLL,LLLL,,,,,
995,2021-12-01 16:28,0,40.3,32.3,29,16.8,LLLLLLLLLL,LLLL,,,,,
996,2021-12-01 16:28,0,40.3,32.3,29,16.8,LLLLLLLLLL,LLLL,,,,,
997,2021-12-01 16:28,0,40.3,32.3,29,16.8,LLLLLLLLLL,LLLL,,,,,
998,2021-12-01 16:28,0,40.3,32.3,29,16.7,LLLLLLLLLL,LLLL,,,,,
999,2021-12-01 16:28,0,40.3,32.3,29,16.7,LLLLLLLLLL,LLLL,,,,,
1000,2021-12-01 16:28,0,40.3,32.3,29,16.7,LLLLLLLLLL,LLLL,,,,,
1001,2021-12-01 16:28,0,40.3,32.3,29,16.8,LLLLLLLLLL,LLLL,,,,,
1002,2021-12-01 16:28,0,40.3,32.3,29,16.8,LLLLLLLLLL,LLLL,,,,,
1003,2021-12-01 16:28,0,40.3,32.3,29,16.8,LLLLLLLLLL,LLLL,,,,,
1004,2021-12-01 16:28,0,40.4,32.3,29,16.8,LLLLLLLLLL,LLLL,,,,,
1005,2021-12-01 16:28,0,40.4,32.3,29,16.7,LLLLLLLLLL,LLLL,,,,,
1006,2021-12-01 16:28,0,40.4,32.3,29,16.7,LLLLLLLLLL,LLLL,,,,,
1007,2021-12-01 16:28,0,40.4,32.3,29,16.7,LLLLLLLLLL,LLLL,,,,,
1008,2021-12-01 16:28,0,40.4,32.3,29,16.7,LLLLLLLLLL,LLLL,,,,,
1009,2021-12-01 16:29,0,40.4,32.3,29,16.7,LLLLLLLLLL,LLLL,,,,,
1010,2021-12-01 16:29,0,40.4,32.4,29,16.8,LLLLLLLLLL,LLLL,,,,,
1011,2021-12-01 16:29,0,40.4,32.4,29,16.8,LLLLLLLLLL,LLLL,,,,,
1012,2021-12-01 16:29,0,40.4,32.3,29,16.8,LLLLLLLLLL,LLLL,,,,,
1013,2021-12-01 16:29,0,40.4,32.4,29,16.7,LLLLLLLLLL,LLLL,,,,,
1014,2021-12-01 16:29,0,40.4,32.4,29.1,16.7,LLLLLLLLLL,LLLL,,,,,
1015,2021-12-01 16:29,0,40.5,32.4,29.1,16.7,LLLLLLLLLL,LLLL,,,,,
1016,2021-12-01 16:29,0,40.5,32.4,29,16.7,LLLLLLLLLL,LLLL,,,,,
1017,2021-12-01 16:29,0,40.6,32.4,29,16.7,LLLLLLLLLL,LLLL,,,,,
1018,2021-12-01 16:29,0,40.6,32.5,29,16.8,LLLLLLLLLL,LLLL,,,,,
1019,2021-12-01 16:29,0,40.6,32.5,29.1,16.7,LLLLLLLLLL,LLLL,,,,,
1020,2021-12-01 16:29,0,40.6,32.5,29.1,16.7,LLLLLLLLLL,LLLL,,,,,
1021,2021-12-01 16:29,0,40.6,32.5,29.1,16.7,LLLLLLLLLL,LLLL,,,,,
1022,2021-12-01 16:29,0,40.6,32.5,29.1,16.7,LLLLLLLLLL,LLLL,,,,,
1023,2021-12-01 16:29,0,40.6,32.4,29.1,16.7,LLLLLLLLLL,LLLL,,,,,
1024,2021-12-01 16:29,0,40.6,32.5,29.1,16.7,LLLLLLLLLL,LLLL,,,,,
1025,2021-12-01 16:29,0,40.7,32.6,29.1,16.7,LLLLLLLLLL,LLLL,,,,,
1026,2021-12-01 16:29,0,40.7,32.6,29.1,16.7,LLLLLLLLLL,LLLL,,,,,
1027,2021-12-01 16:29,0,40.8,32.6,29.1,16.7,LLLLLLLLLL,LLLL,,,,,
1028,2021-12-01 16:29,0,40.8,32.6,29.1,16.7,LLLLLLLLLL,LLLL,,,,,
1029,2021-12-01 16:29,0,40.8,32.6,29.1,16.7,LLLLLLLLLL,LLLL,,,,,
1030,2021-12-01 16:29,0,40.8,32.6,29.1,16.7,LLLLLLLLLL,LLLL,,,,,
1031,2021-12-01 16:29,0,40.8,32.6,29.2,16.7,LLLLLLLLLL,LLLL,,,,,
1032,2021-12-01 16:29,0,40.8,32.7,29.2,16.7,LLLLLLLLLL,LLLL,,,,,
1033,2021-12-01 16:29,0,40.8,32.7,29.1,16.7,LLLLLLLLLL,LLLL,,,,,
1034,2021-12-01 16:29,0,40.8,32.7,29.2,16.7,LLLLLLLLLL,LLLL,,,,,
1035,2021-12-01 16:29,0,40.8,32.7,29.2,16.7,LLLLLLLLLL,LLLL,,,,,
1036,2021-12-01 16:29,0,40.8,32.7,29.2,16.7,LLLLLLLLLL,LLLL,,,,,
1037,2021-12-01 16:29,0,40.8,32.7,29.2,16.7,LLLLLLLLLL,LLLL,,,,,
1038,2021-12-01 16:29,0,40.8,32.7,29.2,16.7,LLLLLLLLLL,LLLL,,,,,
1039,2021-12-01 16:29,0,40.9,32.7,29.2,16.7,LLLLLLLLLL,LLLL,,,,,
1040,2021-12-01 16:29,0,40.9,32.7,29.2,16.7,LLLLLLLLLL,LLLL,,,,,
1041,2021-12-01 16:29,0,40.9,32.7,29.2,16.7,LLLLLLLLLL,LLLL,,,,,
1042,2021-12-01 16:29,0,40.9,32.7,29.2,16.8,LLLLLLLLLL,LLLL,,,,,
1043,2021-12-01 16:29,0,40.8,32.7,29.2,16.8,LLLLLLLLLL,LLLL,,,,,
1044,2021-12-01 16:29,0,40.8,32.7,29.2,16.8,LLLLLLLLLL,LLLL,,,,,
1045,2021-12-01 16:29,0,40.8,32.7,29.2,16.7,LLLLLLLLLL,LLLL,,,,,
1046,2021-12-01 16:29,0,40.8,32.7,29.2,16.7,LLLLLLLLLL,LLLL,,,,,
1047,2021-12-01 16:29,0,40.8,32.6,29.2,16.8,LLLLLLLLLL,LLLL,,,,,
1048,2021-12-01 16:29,0,40.8,32.6,29.3,16.9,LLLLLLLLLL,LLLL,,,,,
1049,2021-12-01 16:29,0,40.8,32.6,29.3,16.9,LLLLLLLLLL,LLLL,,,,,
1050,2021-12-01 16:29,0,40.8,32.6,29.3,16.9,LLLLLLLLLL,LLLL,,,,,
1051,2021-12-01 16:29,0,40.7,32.6,29.2,16.9,LLLLLLLLLL,LLLL,,,,,
1052,2021-12-01 16:29,0,40.7,32.6,29.2,16.9,LLLLLLLLLL,LLLL,,,,,
1053,2021-12-01 16:29,0,40.7,32.6,29.3,16.9,LLLLLLLLLL,LLLL,,,,,
1054,2021-12-01 16:29,0,40.7,32.6,29.3,16.9,LLLLLLLLLL,LLLL,,,,,
1055,2021-12-01 16:29,0,40.7,32.6,29.3,16.9,LLLLLLLLLL,LLLL,,,,,
1056,2021-12-01 16:29,0,40.6,32.6,29.3,16.9,LLLLLLLLLL,LLLL,,,,,
1057,2021-12-01 16:29,0,40.6,32.6,29.3,16.8,LLLLLLLLLL,LLLL,,,,,
1058,2021-12-01 16:29,0,40.6,32.6,29.3,16.8,LLLLLLLLLL,LLLL,,,,,
1059,2021-12-01 16:29,0,40.6,32.6,29.3,16.7,LLLLLLLLLL,LLLL,,,,,
1060,2021-12-01 16:29,0,40.6,32.6,29.3,16.7,LLLLLLLLLL,LLLL,,,,,
1061,2021-12-01 16:29,0,40.7,32.6,29.3,16.7,LLLLLLLLLL,LLLL,,,,,
1062,2021-12-01 16:29,0,40.8,32.7,29.3,16.7,LLLLLLLLLL,LLLL,,,,,
1063,2021-12-01 16:29,0,40.8,32.7,29.3,16.7,LLLLLLLLLL,LLLL,,,,,
1064,2021-12-01 16:29,0,40.8,32.7,29.3,16.7,LLLLLLLLLL,LLLL,,,,,
1065,2021-12-01 16:29,0,40.8,32.7,29.3,16.7,LLLLLLLLLL,LLLL,,,,,
1066,2021-12-01 16:29,0,40.8,32.7,29.3,16.7,LLLLLLLLLL,LLLL,,,,,
1067,2021-12-01 16:29,0,40.8,32.7,29.3,16.7,LLLLLLLLLL,LLLL,,,,,
1068,2021-12-01 16:29,0,40.8,32.8,29.3,16.7,LLLLLLLLLL,LLLL,,,,,
1069,2021-12-01 16:30,0,40.8,32.8,29.3,16.7,LLLLLLLLLL,LLLL,,,,,
1070,2021-12-01 16:30,0,40.8,32.8,29.3,16.7,LLLLLLLLLL,LLLL,,,,,
1071,2021-12-01 16:30,0,40.8,32.8,29.3,16.7,LLLLLLLLLL,LLLL,,,,,
1072,2021-12-01 16:30,0,40.9,32.8,29.3,16.7,LLLLLLLLLL,LLLL,,,,,
1073,2021-12-01 16:30,0,40.9,32.8,29.3,16.8,LLLLLLLLLL,LLLL,,,,,
1074,2021-12-01 16:30,0,40.9,32.8,29.3,16.8,LLLLLLLLLL,LLLL,,,,,
1075,2021-12-01 16:30,0,40.9,32.8,29.3,16.8,LLLLLLLLLL,LLLL,,,,,
1076,2021-12-01 16:30,0,40.9,32.8,29.3,16.8,LLLLLLLLLL,LLLL,,,,,
1077,2021-12-01 16:30,0,40.9,32.8,29.3,16.7,LLLLLLLLLL,LLLL,,,,,
1078,2021-12-01 16:30,0,40.9,32.8,29.3,16.7,LLLLLLLLLL,LLLL,,,,,
1079,2021-12-01 16:30,0,40.9,32.8,29.3,16.7,LLLLLLLLLL,LLLL,,,,,
1080,2021-12-01 16:30,0,40.9,32.8,29.3,16.7,LLLLLLLLLL,LLLL,,,,,
1081,2021-12-01 16:30,0,40.9,32.8,29.3,16.7,LLLLLLLLLL,LLLL,,,,,
1082,2021-12-01 16:30,0,41,32.8,29.3,16.7,LLLLLLLLLL,LLLL,,,,,
1083,2021-12-01 16:30,0,41,32.8,29.3,16.7,LLLLLLLLLL,LLLL,,,,,
1084,2021-12-01 16:30,0,41,32.8,29.3,16.8,LLLLLLLLLL,LLLL,,,,,
1085,2021-12-01 16:30,0,41,32.8,29.3,16.8,LLLLLLLLLL,LLLL,,,,,
1086,2021-12-01 16:30,0,41,32.8,29.3,16.9,LLLLLLLLLL,LLLL,,,,,
1087,2021-12-01 16:30,0,41,32.8,29.3,16.9,LLLLLLLLLL,LLLL,,,,,
1088,2021-12-01 16:30,0,41,32.8,29.3,16.8,LLLLLLLLLL,LLLL,,,,,
1089,2021-12-01 16:30,0,41.1,32.8,29.3,16.8,LLLLLLLLLL,LLLL,,,,,
1090,2021-12-01 16:30,0,41.1,32.8,29.3,16.8,LLLLLLLLLL,LLLL,,,,,
1091,2021-12-01 16:30,0,41.1,32.9,29.3,16.8,LLLLLLLLLL,LLLL,,,,,
1092,2021-12-01 16:30,0,41.1,32.9,29.3,16.8,LLLLLLLLLL,LLLL,,,,,
1093,2021-12-01 16:30,0,41.1,32.8,29.3,16.7,LLLLLLLLLL,LLLL,,,,,
1094,2021-12-01 16:30,0,41.1,32.9,29.3,16.7,LLLLLLLLLL,LLLL,,,,,
1095,2021-12-01 16:30,0,41.1,32.9,29.3,16.8,LLLLLLLLLL,LLLL,,,,,
1096,2021-12-01 16:30,0,41.1,32.9,29.3,16.8,LLLLLLLLLL,LLLL,,,,,
1097,2021-12-01 16:30,0,41.1,32.9,29.3,16.8,LLLLLLLLLL,LLLL,,,,,
1098,2021-12-01 16:30,0,41.1,32.9,29.3,16.7,LLLLLLLLLL,LLLL,,,,,
1099,2021-12-01 16:30,0,41.2,33,29.4,16.8,LLLLLLLLLL,LLLL,,,,,
1100,2021-12-01 16:30,0,41.2,33,29.4,16.9,LLLLLLLLLL,LLLL,,,,,
1101,2021-12-01 16:30,0,41.2,33,29.4,16.8,LLLLLLLLLL,LLLL,,,,,
1102,2021-12-01 16:30,0,41.2,33,29.5,16.9,LLLLLLLLLL,LLLL,,,,,
1103,2021-12-01 16:30,0,41.2,33,29.5,16.9,LLLLLLLLLL,LLLL,,,,,
1104,2021-12-01 16:30,0,41.2,33,29.4,16.9,LLLLLLLLLL,LLLL,,,,,
1105,2021-12-01 16:30,0,41.2,33,29.5,16.9,LLLLLLLLLL,LLLL,,,,,
1106,2021-12-01 16:30,0,41.2,33,29.5,16.9,LLLLLLLLLL,LLLL,,,,,
1107,2021-12-01 16:30,0,41.2,33,29.5,16.9,LLLLLLLLLL,LLLL,,,,,
1108,2021-12-01 16:30,0,41.2,33,29.5,16.9,LLLLLLLLLL,LLLL,,,,,
1109,2021-12-01 16:30,0,41.2,33.1,29.5,16.9,LLLLLLLLLL,LLLL,,,,,
1110,2021-12-01 16:30,0,41.2,33.1,29.5,16.9,LLLLLLLLLL,LLLL,,,,,
1111,2021-12-01 16:30,0,41.2,32.9,29.3,16.9,LLLLLLLLLL,LLLL,,,,,
1112,2021-12-01 16:30,0,41.2,32.9,29.4,16.9,LLLLLLLLLL,LLLL,,,,,
1113,2021-12-01 16:30,0,41.2,32.9,29.4,16.9,LLLLLLLLLL,LLLL,,,,,
1114,2021-12-01 16:30,0,41.2,33,29.5,16.8,LLLLLLLLLL,LLLL,,,,,
1115,2021-12-01 16:30,0,41.2,33,29.5,16.9,LLLLLLLLLL,LLLL,,,,,
1116,2021-12-01 16:30,0,41.2,33,29.5,16.9,LLLLLLLLLL,LLLL,,,,,
1117,2021-12-01 16:30,0,41.2,33,29.4,16.9,LLLLLLLLLL,LLLL,,,,,
1118,2021-12-01 16:30,0,41.2,33,29.4,16.9,LLLLLLLLLL,LLLL,,,,,
1119,2021-12-01 16:30,0,41.2,33,29.5,17,LLLLLLLLLL,LLLL,,,,,
1120,2021-12-01 16:30,0,41.2,33,29.5,16.9,LLLLLLLLLL,LLLL,,,,,
1121,2021-12-01 16:30,0,41.2,33,29.4,16.9,LLLLLLLLLL,LLLL,,,,,
1122,2021-12-01 16:30,0,41.2,33,29.4,16.9,LLLLLLLLLL,LLLL,,,,,
1123,2021-12-01 16:30,0,41.2,33.1,29.5,16.9,LLLLLLLLLL,LLLL,,,,,
1124,2021-12-01 16:30,0,41.3,33.1,29.5,16.9,LLLLLLLLLL,LLLL,,,,,
1125,2021-12-01 16:30,0,41.3,33.1,29.5,16.9,LLLLLLLLLL,LLLL,,,,,
1126,2021-12-01 16:30,0,41.3,33.1,29.5,16.9,LLLLLLLLLL,LLLL,,,,,
1127,2021-12-01 16:30,0,41.3,33.1,29.5,16.9,LLLLLLLLLL,LLLL,,,,,
1128,2021-12-01 16:30,0,41.4,33.1,29.5,16.9,LLLLLLLLLL,LLLL,,,,,
1129,2021-12-01 16:31,0,41.4,33.1,29.5,16.9,LLLLLLLLLL,LLLL,,,,,
1130,2021-12-01 16:31,0,41.4,33.1,29.5,16.9,LLLLLLLLLL,LLLL,,,,,
1131,2021-12-01 16:31,0,41.4,33.1,29.5,16.9,LLLLLLLLLL,LLLL,,,,,
1132,2021-12-01 16:31,0,41.4,33.1,29.5,16.9,LLLLLLLLLL,LLLL,,,,,
1133,2021-12-01 16:31,0,41.4,33.1,29.5,16.9,LLLLLLLLLL,LLLL,,,,,
1134,2021-12-01 16:31,0,41.5,33.1,29.6,16.9,LLLLLLLLLL,LLLL,,,,,
1135,2021-12-01 16:31,0,41.5,33.1,29.6,16.9,LLLLLLLLLL,LLLL,,,,,
1136,2021-12-01 16:31,0,41.5,33.1,29.6,16.9,LLLLLLLLLL,LLLL,,,,,
1137,2021-12-01 16:31,0,41.5,33.1,29.6,16.9,LLLLLLLLLL,LLLL,,,,,
1138,2021-12-01 16:31,0,41.5,33.1,29.6,16.9,LLLLLLLLLL,LLLL,,,,,
1139,2021-12-01 16:31,0,41.5,33.2,29.6,16.9,LLLLLLLLLL,LLLL,,,,,
1140,2021-12-01 16:31,0,41.5,33.2,29.6,16.9,LLLLLLLLLL,LLLL,,,,,
1141,2021-12-01 16:31,0,41.5,33.2,29.6,16.9,LLLLLLLLLL,LLLL,,,,,
1142,2021-12-01 16:31,0,41.5,33.2,29.6,16.9,LLLLLLLLLL,LLLL,,,,,
1143,2021-12-01 16:31,0,41.5,33.2,29.6,16.9,LLLLLLLLLL,LLLL,,,,,
1144,2021-12-01 16:31,0,41.5,33.2,29.6,16.9,LLLLLLLLLL,LLLL,,,,,
1145,2021-12-01 16:31,0,41.5,33.2,29.6,16.9,LLLLLLLLLL,LLLL,,,,,
1146,2021-12-01 16:31,0,41.5,33.2,29.6,16.9,LLLLLLLLLL,LLLL,,,,,
1147,2021-12-01 16:31,0,41.5,33.2,29.6,16.9,LLLLLLLLLL,LLLL,,,,,
